Time,TotEng,Temp,Press,,Step,TotEng,Temp,Press,Density
14.36,-2.9952931,1.303248,2.7933368,,14360,-1.362379,1.5625179,1.6248873,0.62043957
14.37,-2.9950394,1.2959253,2.8568473,,14370,-1.3653492,1.5678496,1.6804136,0.62223489
14.38,-2.9942561,1.269754,3.0083052,,14380,-1.3682539,1.561388,1.7726062,0.62388454
14.39,-2.9946223,1.2294305,3.2150079,,14390,-1.373701,1.5424008,1.9018061,0.62537037
14.4,-2.9952541,1.203275,3.3424525,,14400,-1.379503,1.5079438,2.0781587,0.62666695
14.41,-2.9956551,1.2131589,3.2890803,,14410,-1.3835965,1.470059,2.255972,0.62774081
14.42,-2.9967241,1.2502022,3.0976825,,14420,-1.3883152,1.4530203,2.3409001,0.62855951
14.43,-2.9973932,1.2892334,2.8950355,,14430,-1.3927435,1.4595383,2.3202488,0.62910787
14.44,-2.9973969,1.310066,2.7852833,,14440,-1.39846,1.4769241,2.2370306,0.62939096
14.45,-2.996605,1.3064878,2.8037876,,14450,-1.4055092,1.5008,2.1107024,0.62942683
14.46,-2.9954192,1.2869244,2.9126648,,14460,-1.4113948,1.528388,1.9591865,0.62924189
14.47,-2.9956861,1.261552,3.0586095,,14470,-1.4204169,1.546172,1.8290942,0.62886695
14.48,-2.9962099,1.2298707,3.2366724,,14480,-1.4309182,1.5407107,1.7732203,0.62832836
14.49,-2.996324,1.1949886,3.4232326,,14490,-1.4437428,1.516048,1.7773512,0.62763881
14.5,-2.9969548,1.1762666,3.5194985,,14500,-1.4568077,1.4880131,1.7866211,0.62679965
14.51,-2.9969689,1.1943746,3.4289935,,14510,-1.4699164,1.4721916,1.7439213,0.62581151
14.52,-2.9988212,1.2361501,3.2084015,,14520,-1.4817659,1.472058,1.6375168,0.62468447
14.53,-2.9992183,1.2730597,3.0010515,,14530,-1.4921799,1.4887096,1.4656505,0.62344101
14.54,-2.9989582,1.2925731,2.8756086,,14540,-1.5050955,1.5234767,1.2245078,0.62211658
14.55,-2.998964,1.2902886,2.8594825,,14550,-1.5181651,1.5625903,0.97315592,0.62075863
14.56,-2.9992226,1.263133,2.9673728,,14560,-1.5332716,1.5820303,0.80012575,0.61941569
14.57,-2.9994628,1.2197461,3.1541869,,14570,-1.5524013,1.5682735,0.75323235,0.61812101
14.58,-2.9980123,1.1837657,3.3065431,,14580,-1.5770235,1.5280597,0.80518265,0.61688385
14.59,-2.9984059,1.1728535,3.3308173,,14590,-1.60526,1.4822043,0.88009098,0.61569467
14.6,-2.9994464,1.1895532,3.2142543,,14600,-1.6354676,1.4477969,0.91436865,0.61453931
14.61,-2.9989355,1.2343841,2.9633989,,14610,-1.6680668,1.4228398,0.90951813,0.61341067
14.62,-2.9980418,1.2946281,2.6429446,,14620,-1.7024086,1.3948078,0.90678897,0.61230861
14.63,-2.997662,1.3447753,2.3756588,,14630,-1.7389456,1.3616907,0.91176997,0.61123333
14.64,-2.9970074,1.3683168,2.2451185,,14640,-1.7756641,1.3390696,0.8756818,0.61018461
14.65,-2.9968622,1.3662481,2.2496057,,14650,-1.8125395,1.327509,0.8001894,0.60916931
14.66,-2.9978957,1.3535377,2.3209631,,14660,-1.8491193,1.3061703,0.76033842,0.60820064
14.67,-2.9977772,1.3398415,2.4167636,,14670,-1.8806993,1.2708063,0.78002084,0.60728553
14.68,-2.9979172,1.3161482,2.5690918,,14680,-1.9095442,1.2281902,0.83382244,0.60642007
14.69,-2.9990824,1.2765501,2.7953066,,14690,-1.9330796,1.1907162,0.88046608,0.60559379
14.7,-3.0001058,1.2332512,3.0326112,,14700,-1.9487363,1.1777588,0.85528202,0.60479822
14.71,-2.9987908,1.2084453,3.1756162,,14710,-1.9572988,1.1917096,0.7486503,0.60403813
14.72,-2.9987982,1.2139223,3.1610113,,14720,-1.9586139,1.2202456,0.6060317,0.60333349
14.73,-2.9996009,1.2437443,3.0191866,,14730,-1.9530864,1.2491526,0.48264646,0.60271108
14.74,-2.9985767,1.2795537,2.8452933,,14740,-1.9420012,1.2660225,0.426126,0.60219359
14.75,-2.9988391,1.3014308,2.7321388,,14750,-1.9200828,1.2694872,0.45140304,0.60179085
14.76,-2.9993564,1.3036298,2.7121579,,14760,-1.8915836,1.2722606,0.51075822,0.60149779
14.77,-2.9998718,1.2899275,2.7679045,,14770,-1.8518144,1.2902517,0.55458023,0.60130263
14.78,-3.0014183,1.2694299,2.8509961,,14780,-1.8019614,1.3265842,0.56836784,0.60119619
14.79,-3.0010144,1.2621616,2.8703845,,14790,-1.7425273,1.3719094,0.57972878,0.60117453
14.8,-2.9999847,1.2814034,2.7618039,,14800,-1.6824942,1.4134163,0.61581769,0.60123454
14.81,-3.0002669,1.3143609,2.5817928,,14810,-1.6254316,1.4405583,0.70023686,0.60136805
14.82,-3.0001456,1.3385271,2.4408756,,14820,-1.5737308,1.4515775,0.82787238,0.60155799
14.83,-3.0002736,1.3419511,2.3983582,,14830,-1.5321135,1.452777,0.96468571,0.6017795
14.84,-2.9993431,1.3290106,2.4388611,,14840,-1.4976438,1.4504053,1.0875038,0.60200558
14.85,-2.9981622,1.3160116,2.4869588,,14850,-1.4699006,1.4537665,1.1620957,0.60221248
14.86,-2.9970023,1.3111953,2.5043545,,14860,-1.4449242,1.4768241,1.1467122,0.60238624
14.87,-2.9970115,1.3040011,2.5361293,,14870,-1.4233526,1.5213272,1.0392233,0.60253016
14.88,-2.9971285,1.2878302,2.6122668,,14880,-1.4073118,1.568596,0.90716505,0.60266455
14.89,-2.9985562,1.2765388,2.6668061,,14890,-1.3944263,1.5976745,0.83130854,0.60281419
14.9,-3.000398,1.2799384,2.6549475,,14900,-1.383834,1.6027982,0.8369655,0.60299355
14.91,-3.0002676,1.2860286,2.6321074,,14910,-1.3774764,1.5907797,0.90024686,0.60320183
14.92,-3.0002554,1.2939763,2.6002538,,14920,-1.3731063,1.573302,0.98268943,0.60342702
14.93,-3.0010429,1.3110877,2.5289942,,14930,-1.3721199,1.5623237,1.03972,0.60365355
14.94,-3.0014462,1.3312394,2.4515776,,14940,-1.3729782,1.5626235,1.0548929,0.60387044
14.95,-3.0018481,1.3417342,2.4285875,,14950,-1.3762081,1.5661749,1.0538076,0.60407434
14.96,-3.0007994,1.3327632,2.5079512,,14960,-1.3812561,1.5652604,1.0631453,0.60426503
14.97,-2.9990904,1.3077669,2.6713453,,14970,-1.3882028,1.567018,1.0599561,0.60444114
14.98,-2.9997377,1.278737,2.8551565,,14980,-1.3978962,1.5728023,1.0398379,0.60460353
14.99,-2.9992154,1.2535337,3.0222832,,14990,-1.4110689,1.5698602,1.0454306,0.60475544
15,-2.9990928,1.2338661,3.155156,,15000,-1.4251073,1.5514466,1.1026571,0.60489524
15.01,-3.0001335,1.2150648,3.2667977,,15010,-1.4413803,1.5228448,1.1906795,0.60501223
15.02,-2.9993411,1.2030427,3.3310485,,15020,-1.4588142,1.4925281,1.2799527,0.60508966
15.03,-3.0000008,1.2080259,3.2949571,,15030,-1.4763437,1.4628785,1.3615062,0.60511013
15.04,-3.0006533,1.2281332,3.1703471,,15040,-1.4939652,1.4324199,1.4392229,0.60505761
15.05,-2.9996187,1.2601029,2.9810053,,15050,-1.5098934,1.4041667,1.5047875,0.6049171
15.06,-2.9997518,1.2902539,2.7903817,,15060,-1.5240575,1.3857948,1.532335,0.60467645
15.07,-2.9975179,1.3120274,2.6396026,,15070,-1.5349165,1.381192,1.5106425,0.60433081
15.08,-2.9979046,1.3342009,2.4875953,,15080,-1.5441102,1.3867071,1.4509794,0.60388477
15.09,-2.9980442,1.3596976,2.3317351,,15090,-1.5505635,1.4001198,1.3655436,0.60335036
15.1,-2.9984541,1.3778609,2.2244232,,15100,-1.5533386,1.420107,1.2659906,0.60274476
15.11,-3.0001614,1.3716702,2.2428821,,15110,-1.5563191,1.4320526,1.2029765,0.60208724
15.12,-3.0001472,1.3336482,2.4212646,,15120,-1.5570638,1.4170479,1.2457097,0.60138919
15.13,-2.9999789,1.2819895,2.6641984,,15130,-1.5559274,1.3777785,1.3823732,0.60064252
15.14,-2.9999635,1.2557235,2.784788,,15140,-1.550199,1.3500936,1.491892,0.59982256
15.15,-2.999466,1.2715792,2.7048329,,15150,-1.5394492,1.3504472,1.5160934,0.59890931
15.16,-2.9996253,1.3036044,2.5434851,,15160,-1.5234114,1.3499745,1.5460457,0.59789673
15.17,-3.000021,1.3198453,2.4547497,,15170,-1.5025261,1.3528404,1.563769,0.59677988
15.18,-3.001442,1.312374,2.4810213,,15180,-1.4752597,1.3886066,1.473103,0.59555782
15.19,-3.0007738,1.2921758,2.5798127,,15190,-1.4390184,1.4565163,1.2852051,0.5942491
15.2,-3.001293,1.2741633,2.6765931,,15200,-1.3980536,1.5266835,1.1020883,0.59288981
15.21,-3.0007914,1.2623715,2.7540882,,15210,-1.3526949,1.5799211,0.99296821,0.59151552
15.22,-3.0001612,1.2403935,2.8820663,,15220,-1.3100117,1.6127168,0.96294409,0.59014808
15.23,-3.0011899,1.1942628,3.1161014,,15230,-1.2712153,1.6167153,1.0342868,0.58879304
15.24,-3.0002322,1.1455358,3.3583923,,15240,-1.2386199,1.5878831,1.2087779,0.58743631
15.25,-3.0002279,1.1363079,3.4097059,,15250,-1.2124235,1.5468408,1.4078979,0.58604498
15.26,-2.9998621,1.173422,3.2387569,,15260,-1.1915402,1.5254042,1.5201411,0.58458222
15.27,-3.0011814,1.2322228,2.95702,,15270,-1.1740025,1.5317491,1.5167534,0.58302733
15.28,-3.000935,1.2909682,2.6786551,,15280,-1.1582979,1.5484436,1.4564208,0.58138116
15.29,-3.0014687,1.3308067,2.4976778,,15290,-1.146467,1.5603934,1.388375,0.57965613
15.3,-3.0009423,1.3367406,2.4927019,,15300,-1.1368103,1.568953,1.3137057,0.57786698
15.31,-3.0005265,1.3136969,2.6397868,,15310,-1.1301086,1.5802035,1.2158839,0.57603009
15.32,-3.001581,1.2858669,2.8218038,,15320,-1.1262142,1.5942976,1.0993169,0.57416588
15.33,-3.0022331,1.2518525,3.0331502,,15330,-1.126081,1.6036212,0.99186298,0.57229787
15.34,-3.000899,1.2180849,3.2324877,,15340,-1.1265827,1.5995629,0.92776786,0.57044728
15.35,-2.9994776,1.2093193,3.296642,,15350,-1.1318786,1.5824009,0.90303073,0.56862729
15.36,-2.998952,1.219102,3.24719,,15360,-1.138536,1.5580873,0.90302721,0.56684328
15.37,-2.9976345,1.247056,3.0934882,,15370,-1.1466359,1.5281328,0.92211601,0.56509547
15.38,-2.9972627,1.2946942,2.83893,,15380,-1.1562982,1.5038551,0.92455594,0.56338084
15.39,-2.9961126,1.3383903,2.606708,,15390,-1.1659445,1.49865,0.87226342,0.56169981
15.4,-2.9970267,1.3532857,2.5163889,,15400,-1.175072,1.4910659,0.83250592,0.56006141
15.41,-2.9977907,1.3396365,2.5765842,,15410,-1.1833377,1.4727146,0.82985654,0.55847291
15.42,-2.9985665,1.3150088,2.7068307,,15420,-1.1917127,1.460525,0.80875748,0.55693563
15.43,-2.9976655,1.2869543,2.8693289,,15430,-1.1970507,1.4543968,0.77207535,0.55545323
15.44,-2.9998791,1.2505699,3.0700476,,15440,-1.2013821,1.442099,0.75584064,0.55403185
15.45,-2.9998624,1.2148667,3.2702704,,15450,-1.2043807,1.4295242,0.74425085,0.55267439
15.46,-2.9997403,1.1950771,3.3940382,,15460,-1.2030941,1.4244126,0.71861268,0.55138282
15.47,-2.9990905,1.1878828,3.454655,,15470,-1.201299,1.4175508,0.70383772,0.55016104
15.48,-2.9993456,1.1910155,3.4620304,,15480,-1.1966862,1.4068752,0.70898967,0.54901091
15.49,-2.9976459,1.209715,3.4008347,,15490,-1.1884086,1.4010055,0.70838459,0.54793099
15.5,-2.9983185,1.244627,3.2644928,,15500,-1.176715,1.4059076,0.68339104,0.54692087
15.51,-2.9974095,1.2779779,3.1392698,,15510,-1.1599442,1.4224821,0.63409192,0.5459845
15.52,-2.9951869,1.3003852,3.0670254,,15520,-1.1387363,1.4510757,0.56146564,0.54513062
15.53,-2.9967576,1.3110938,3.0421935,,15530,-1.1110452,1.4916611,0.47214306,0.54437236
15.54,-2.9959716,1.3058462,3.0901478,,15540,-1.0760422,1.5396043,0.38642831,0.54372571
15.55,-2.9949171,1.2864463,3.1938999,,15550,-1.0343517,1.5849394,0.33895978,0.54320555
15.56,-2.994907,1.2659365,3.2866681,,15560,-0.98310047,1.6179423,0.36529975,0.542819
15.57,-2.9945139,1.2580255,3.3056419,,15570,-0.92464804,1.6364722,0.46835698,0.54255918
15.58,-2.9955648,1.2642536,3.2425297,,15580,-0.86288823,1.6497972,0.61112374,0.54240493
15.59,-2.9957029,1.2768783,3.1425268,,15590,-0.79592282,1.6693586,0.7538835,0.54232764
15.6,-2.99427,1.2892406,3.0449134,,15600,-0.73002177,1.6945532,0.88295304,0.54229857
15.61,-2.9960923,1.299533,2.9561836,,15610,-0.66769797,1.7158511,1.015278,0.54229136
15.62,-2.9940021,1.3103847,2.8781567,,15620,-0.61614889,1.7301417,1.1443747,0.54227981
15.63,-2.9951775,1.3222544,2.796142,,15630,-0.5720929,1.73998,1.2599088,0.54223855
15.64,-2.9958301,1.3328966,2.7246605,,15640,-0.5411258,1.7419404,1.3611524,0.5421451
15.65,-2.9956943,1.3409959,2.6698524,,15650,-0.52136253,1.7370754,1.4432253,0.54198002
15.66,-2.9956883,1.34857,2.6220217,,15660,-0.51164003,1.7409749,1.4590738,0.5417287
15.67,-2.9942519,1.3602374,2.5652501,,15670,-0.51122607,1.7605144,1.3903423,0.5413893
15.68,-2.9936132,1.3741111,2.5082889,,15680,-0.52080343,1.7790153,1.2907796,0.54097536
15.69,-2.9920564,1.3794462,2.5063066,,15690,-0.53875333,1.7758446,1.2297171,0.54050604
15.7,-2.9911456,1.3665892,2.6016303,,15700,-0.5646563,1.7503328,1.2140766,0.5399939
15.71,-2.9927111,1.3332079,2.7979141,,15710,-0.59511108,1.7227979,1.1887687,0.53944339
15.72,-2.9930902,1.2860078,3.0611173,,15720,-0.62978582,1.7139873,1.0937999,0.53886106
15.73,-2.9936,1.2442932,3.2910844,,15730,-0.6652022,1.721074,0.94526531,0.53826572
15.74,-2.9945188,1.2249976,3.4024036,,15740,-0.70267259,1.7237027,0.80837968,0.53768566
15.75,-2.9954451,1.225954,3.4021458,,15750,-0.74036232,1.7148925,0.71241923,0.53714723
15.76,-2.9970181,1.2346365,3.3488533,,15760,-0.77598383,1.6983439,0.65394043,0.53666894
15.77,-2.9961016,1.2438972,3.2859415,,15770,-0.81102896,1.6713043,0.64259987,0.53626154
15.78,-2.995576,1.25415,3.2122144,,15780,-0.84535845,1.6247125,0.70591771,0.53592604
15.79,-2.9951864,1.2667457,3.1245278,,15790,-0.87385257,1.5619308,0.83651871,0.53564923
15.8,-2.9970124,1.2811088,3.0225056,,15800,-0.89986444,1.503736,0.96337727,0.53540605
15.81,-2.9977957,1.2975951,2.910129,,15810,-0.92046695,1.4710647,1.0222675,0.53517226
15.82,-2.9970162,1.3152372,2.7953384,,15820,-0.93709164,1.4575783,1.027536,0.5349359
15.83,-2.99819,1.3289145,2.7002863,,15830,-0.9517343,1.4496427,1.0172643,0.53469523
15.84,-2.9991034,1.3372975,2.640596,,15840,-0.96487728,1.4477339,0.99108151,0.53445241
15.85,-2.999114,1.3391697,2.6276971,,15850,-0.97508359,1.4471171,0.96600648,0.53421231
15.86,-2.9997686,1.3247862,2.7032916,,15860,-0.9816768,1.4403068,0.9662586,0.5339793
15.87,-2.9994953,1.2928645,2.872219,,15870,-0.98795042,1.4273631,0.98854766,0.53375344
15.88,-2.9997514,1.2554014,3.0713683,,15880,-0.99006362,1.4101112,1.0297857,0.53353022
15.89,-2.9992321,1.2204707,3.2557964,,15890,-0.99110709,1.3978452,1.0566055,0.53330212
15.9,-2.9994816,1.1898157,3.4026221,,15900,-0.98862001,1.4012241,1.0383794,0.53306441
15.91,-3.0011681,1.1747619,3.4521005,,15910,-0.98438352,1.4204648,0.97239365,0.53282085
15.92,-2.9998722,1.1833537,3.374367,,15920,-0.97723173,1.4506269,0.87676913,0.53258416
15.93,-2.9987013,1.2075482,3.2066035,,15930,-0.96786518,1.4786742,0.79221535,0.53237245
15.94,-2.9994846,1.2403558,2.9889557,,15940,-0.95787592,1.4940643,0.75024115,0.53220156
15.95,-3.0000181,1.2788736,2.7523614,,15950,-0.9461746,1.5008977,0.7407138,0.53207962
15.96,-3.0003037,1.309409,2.5710766,,15960,-0.93491014,1.5055811,0.74170014,0.53200846
15.97,-2.9994037,1.3093888,2.5553779,,15970,-0.92219424,1.5079753,0.7544632,0.53198736
15.98,-3.0000408,1.2702609,2.7372676,,15980,-0.90934138,1.5056903,0.7840526,0.5320134
15.99,-2.9999959,1.2146084,3.0066772,,15990,-0.89545934,1.4977172,0.83366259,0.53208037
16,-2.9982861,1.1870704,3.1497185,,16000,-0.88235662,1.4876725,0.8892509,0.53217839
16.01,-2.9981738,1.2044561,3.0745591,,16010,-0.86715948,1.4848006,0.92425819,0.53229669
16.02,-2.9988454,1.2479498,2.8654105,,16020,-0.84994548,1.5012196,0.90176692,0.53242883
16.03,-2.9985965,1.2930458,2.6429052,,16030,-0.83119038,1.5417817,0.80930635,0.53257942
16.04,-2.9986001,1.3221939,2.4935674,,16040,-0.81104422,1.5918574,0.69497795,0.53276579
16.05,-2.9980669,1.328494,2.4549808,,16050,-0.79176535,1.6283661,0.62970671,0.53300907
16.06,-2.9990885,1.3232342,2.4741663,,16060,-0.77481577,1.6444915,0.63513129,0.53332153
16.07,-2.9976551,1.3263774,2.4679247,,16070,-0.76279882,1.6500319,0.6798424,0.53370223
16.08,-2.9985918,1.3348353,2.4425677,,16080,-0.75334518,1.6516828,0.74512431,0.53414223
16.09,-2.997678,1.3288517,2.4936944,,16090,-0.74864981,1.6419797,0.84799716,0.53462812
16.1,-2.9984428,1.3098467,2.6097652,,16100,-0.74730095,1.6137901,1.006712,0.53513895
16.11,-2.9994876,1.2929606,2.7235866,,16110,-0.74881648,1.5759174,1.189817,0.53564373
16.12,-2.9998915,1.2787474,2.8307518,,16120,-0.75426725,1.5437677,1.3436887,0.53610722
16.13,-3.0006774,1.2563332,2.9748658,,16130,-0.76302994,1.5234637,1.4447266,0.53649957
16.14,-3.0004066,1.2210729,3.1744799,,16140,-0.77116718,1.5143949,1.4947082,0.53680113
16.15,-2.9998637,1.1835705,3.3744489,,16150,-0.78298517,1.5150128,1.4916811,0.53700266
16.16,-2.999462,1.1638865,3.4777078,,16160,-0.7966091,1.5244473,1.4405917,0.53710521
16.17,-2.9986852,1.1724451,3.4363423,,16170,-0.81497857,1.541231,1.3456655,0.53711942
16.18,-2.9996096,1.2041357,3.2749649,,16180,-0.83800723,1.5546129,1.2430594,0.53706393
16.19,-2.9978037,1.2455333,3.0706398,,16190,-0.86824014,1.5515055,1.1727607,0.53695889
16.2,-2.9966317,1.2782417,2.9080709,,16200,-0.9041453,1.5321734,1.1387206,0.53681849
16.21,-2.9963645,1.2952305,2.8216142,,16210,-0.94312127,1.502203,1.1291295,0.53664985
16.22,-2.9966204,1.299507,2.7973101,,16220,-0.98343319,1.4622796,1.1446993,0.53645493
16.23,-2.9975284,1.2950916,2.8133387,,16230,-1.022682,1.4169142,1.1747139,0.53623111
16.24,-2.9976543,1.2864937,2.848614,,16240,-1.0609728,1.3754726,1.1904239,0.53597322
16.25,-2.9993489,1.2764426,2.8848915,,16250,-1.0929287,1.3488374,1.1642596,0.53567883
16.26,-3.0001244,1.2684797,2.9092952,,16260,-1.1225286,1.3448604,1.0691539,0.53535384
16.27,-2.9998577,1.269053,2.8932908,,16270,-1.1455346,1.3592816,0.92513453,0.53501686
16.28,-3.0020787,1.2831839,2.8103138,,16280,-1.165074,1.3780341,0.7756154,0.53469571
16.29,-3.0019576,1.3091396,2.6788493,,16290,-1.1815611,1.3884174,0.66313369,0.53441907
16.3,-3.0022304,1.3373428,2.5409818,,16300,-1.1940701,1.3854028,0.60674507,0.53420856
16.31,-3.0019743,1.3552839,2.4571369,,16310,-1.2050607,1.3735419,0.59066031,0.53407526
16.32,-3.0015778,1.3560279,2.4585636,,16320,-1.2114848,1.3633027,0.58552013,0.53402237
16.33,-3.0009068,1.3443949,2.5224129,,16330,-1.212785,1.3630406,0.56533164,0.53405085
16.34,-3.0023379,1.334202,2.5818976,,16340,-1.2118182,1.3754375,0.5188891,0.53416457
16.35,-3.0033987,1.329025,2.6258279,,16350,-1.2054429,1.389807,0.48203854,0.53437166
16.36,-3.0038056,1.314412,2.721348,,16360,-1.1950724,1.3981266,0.47850132,0.53467861
16.37,-3.0039279,1.2798249,2.9150839,,16370,-1.1821025,1.4047416,0.49545161,0.53508599
16.38,-3.0031316,1.2351184,3.159742,,16380,-1.1652715,1.4123372,0.52716034,0.5355902
16.39,-3.0032671,1.1951894,3.3775504,,16390,-1.1447065,1.4208137,0.57440573,0.53618464
16.4,-3.002218,1.1623686,3.5506569,,16400,-1.1203877,1.4285938,0.64289942,0.53685964
16.41,-3.0019309,1.1458593,3.6263064,,16410,-1.0903397,1.4278561,0.75780017,0.53760099
16.42,-3.0019411,1.1674341,3.5067205,,16420,-1.0559859,1.4125877,0.9317702,0.53838557
16.43,-3.0022401,1.2166062,3.2449636,,16430,-1.0167604,1.3981573,1.11206,0.53917963
16.44,-3.0013393,1.2567552,3.018919,,16440,-0.97114208,1.4146352,1.2040689,0.53994916
16.45,-3.0009403,1.2710332,2.9135603,,16450,-0.92106554,1.4579687,1.2144012,0.54067578
16.46,-3.0015799,1.2661004,2.9048321,,16460,-0.86868545,1.5109534,1.1921229,0.54135658
16.47,-3.0011826,1.2559363,2.9345522,,16470,-0.81468142,1.5662776,1.1590667,0.5419957
16.48,-3.0017058,1.2477862,2.9663192,,16480,-0.76658228,1.6152581,1.1324419,0.54259956
16.49,-2.9996315,1.239308,3.0159242,,16490,-0.72581793,1.6543826,1.1202464,0.54317332
16.5,-2.9997643,1.219044,3.1242488,,16500,-0.69381064,1.6850634,1.1152532,0.54371957
16.51,-2.9996145,1.1850231,3.2968206,,16510,-0.6721672,1.7054359,1.1195456,0.54423929
16.52,-2.997635,1.1554868,3.4442438,,16520,-0.65894901,1.7172907,1.1292484,0.54473181
16.53,-2.9989314,1.152248,3.4520677,,16530,-0.65663027,1.7197848,1.1444085,0.54519535
16.54,-2.9999885,1.1833404,3.2883628,,16540,-0.659622,1.708968,1.1833289,0.54562661
16.55,-3.0004038,1.2357019,3.0191006,,16550,-0.66891034,1.6935163,1.2193729,0.54601848
16.56,-3.0000283,1.2848556,2.7659016,,16560,-0.68267054,1.6889949,1.2090791,0.54636474
16.57,-3.0002908,1.311521,2.6232164,,16570,-0.69887104,1.6894879,1.175548,0.54666721
16.58,-3.0004071,1.3123817,2.6118122,,16580,-0.71886644,1.6716278,1.1912859,0.54693143
16.59,-2.9996063,1.3005298,2.6729671,,16590,-0.74250072,1.6318065,1.2678574,0.54715419
16.6,-3.0007782,1.2912133,2.7299968,,16600,-0.76848284,1.6152695,1.2698807,0.547323
16.61,-3.0001345,1.2862869,2.7776159,,16610,-0.79308544,1.6237494,1.1952966,0.54743762
16.62,-3.0026231,1.2776019,2.8429063,,16620,-0.81919825,1.6117629,1.1791405,0.5475106
16.63,-3.003531,1.2595184,2.9558135,,16630,-0.84558997,1.5786831,1.2265485,0.54754536
16.64,-3.0048216,1.2391898,3.0760328,,16640,-0.87007818,1.5440651,1.2782619,0.54753365
16.65,-3.0050801,1.2302244,3.1392462,,16650,-0.89386211,1.5221872,1.2851436,0.54746633
16.66,-3.0036555,1.2358805,3.1286199,,16660,-0.9151175,1.5163912,1.2359124,0.54734242
16.67,-3.003146,1.2460195,3.0852817,,16670,-0.93646342,1.5245471,1.1343453,0.54717186
16.68,-3.0026279,1.2471509,3.0721422,,16680,-0.95772579,1.5375979,1.011333,0.54697449
16.69,-3.0026236,1.2352877,3.1066726,,16690,-0.97750207,1.5431451,0.91064282,0.54677394
16.7,-3.0024832,1.2170956,3.159239,,16700,-0.99878303,1.5367384,0.84641891,0.54658999
16.71,-3.0031204,1.2077175,3.1609501,,16710,-1.0197063,1.5250626,0.80248139,0.54643558
16.72,-3.0039233,1.2213181,3.0551773,,16720,-1.0403161,1.5165338,0.75380256,0.5463197
16.73,-3.0036697,1.2424882,2.9186931,,16730,-1.059855,1.5114266,0.6999505,0.54625178
16.74,-3.0015786,1.2581711,2.8172045,,16740,-1.0785676,1.5089717,0.64292941,0.5462423
16.75,-3.0011884,1.2659633,2.7571247,,16750,-1.0948556,1.5119552,0.57696909,0.5463024
16.76,-3.0010498,1.2643816,2.7413737,,16760,-1.1112073,1.5203247,0.50164145,0.54644497
16.77,-3.0016858,1.2611985,2.7272105,,16770,-1.1273385,1.527729,0.43990803,0.54668431
16.78,-3.0008955,1.2708333,2.6518744,,16780,-1.144986,1.5232895,0.42615367,0.54703188
16.79,-3.0029945,1.2978669,2.4941145,,16790,-1.16316,1.5023735,0.47752966,0.54748987
16.8,-3.0019592,1.3311029,2.3251008,,16800,-1.1796351,1.4709108,0.57840302,0.54804827
16.81,-3.0022372,1.3552144,2.2176149,,16810,-1.1942004,1.4331233,0.7134023,0.54868731
16.82,-3.0023775,1.3525316,2.2572083,,16820,-1.2048665,1.3877292,0.88294358,0.54938009
